title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,time_signature,valence,tempo
"L'elisir d'amore / Act 2: ""Una furtiva lagrima"" - Gaetano Donizetti",-1.212027756360833,-0.8924489795918369,0.8333333333333334,-0.9770270270270272,0.0,-0.05552801189885963,0.718623803618557,0.0006384976525821597,-0.06233303650934988,0.0,-0.803166749134092,-0.7246131324632203
"Tosca / Act 3: ""E lucevan le stelle"" - Giacomo Puccini",-1.2151117964533542,-0.7846938775510206,1.0,-0.5048108108108109,-1.0,-0.03569657907783843,0.7173519030811791,4.819236306729264,-0.410507569011576,0.0,-0.8767936665017317,-0.5264202904240821
"Adriana Lecouvreur / Act 1: ""Ecco: respiro appena ... Io son l'umile ancella"" - Francesco Cilea",-1.0855821125674638,-0.8357142857142859,0.5,-1.046,0.0,-0.013882002974714907,0.7135362014690451,0.06430672926447574,-0.09795191451469275,0.0,-0.8720435428005938,-0.6273339652590427
"Don Pasquale / Act 3: ""Com'è gentil...tornami a dir"" - Gaetano Donizetti",-0.8481110254433312,-0.9338775510204083,0.6666666666666666,-1.4733513513513516,0.0,0.10312345066931092,0.6830105885719736,-0.0007949921752738654,-0.7524487978628672,-1.0,-0.38495794161306285,1.3197076689232763
Péchés de vieillesse / Vol. III: Tirana pour deux voix (Les amants de Séville) - Gioachino Rossini,-0.4194294525828839,-0.6051020408163268,-0.8333333333333334,-0.9167027027027028,0.0,0.31531978185423903,0.7198957041559352,0.007092331768388107,-0.19145146927871762,-1.0,-0.37506185056902525,0.15715880218294795
"Dido and Aeneas, Z.626 / Act 3: ""Thy hand, Belinda...When I am laid in earth"" - Henry Purcell",-0.9468003084040096,-0.8846938775510207,0.3333333333333333,-1.139837837837838,-1.0,0.03767972235994048,0.7122643009316673,0.014791862284820032,0.4096170970614426,-1.0,-0.8752102919346858,0.4715437122457105
"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Carmen, Chorus) [Habanera] - Georges Bizet",-0.5828835774865077,-0.8438775510204084,-0.5,-0.7721621621621624,0.0,0.21417947446703017,0.718623803618557,-0.0007949921752738654,0.03561887800534286,0.0,-0.5353785254824344,0.4438810708336369
"Pagliacci / Act 1: ""Recitar!...Vesti la giubba"" - Ruggero Leoncavallo",-1.1225905936777183,-0.3357142857142859,-0.16666666666666666,-0.4034054054054055,-1.0,-0.12890431333663854,0.6868262901841077,3.1854334898278562,-0.17809439002671404,-1.0,-0.7944581890153389,-0.652192202635018
"Rinaldo, HWV 7a / Act 2: ""Lascia ch'io pianga"" - George Frideric Handel",-1.1225905936777183,-0.9451020408163266,-0.16666666666666666,-1.6405945945945946,0.0,0.42835894893406046,0.7148081020064232,0.029001564945226915,0.09795191451469286,-1.0,-0.8643245917862444,1.4702480775810325
"Roméo et Juliette, CG 9 / Act 1: ""Ah, je veux vivre"" - Charles Gounod",-0.6661526599845802,-0.7642857142857145,-0.8333333333333334,-1.3312972972972976,0.0,1.5825483391175013,0.6893700912588636,0.14630985915492958,-0.03561887800534273,0.0,-0.6679861454725383,-0.6971972786063233
"Carmen / Act 2: Toreador Song: ""Votre toast, je peux vous le rendre"" (from Carmen / Act 2) - Georges Bizet",-0.2898997686969932,-0.3500000000000002,0.8333333333333334,-0.38870270270270285,-1.0,0.5969261279127416,0.6868262901841077,1.426435054773083,0.3205699020480855,0.0,0.21474517565561602,0.055235541894991635
"Nabucco / Act 3: Va, pensiero, sull'ali dorate - Giuseppe Verdi",-1.5278334618350045,-1.0375510204081635,-0.6666666666666666,-1.6343243243243244,0.0,-0.166584035696579,0.718623803618557,4.287154929577465,-0.16117542297417622,0.0,-0.6818406729341909,-0.8218249939705314
"Le nozze di Figaro, K.492: Overture - Wolfgang Amadeus Mozart",-0.7956823438704707,-0.8316326530612247,-0.5,-1.1862162162162162,0.0,-0.15865146256817053,0.6423097713758786,5.770723004694836,0.37399821905609976,0.0,-0.45818901533894113,0.6666404922289962
"Die Zauberflöte, K.620 / Erster Aufzug: ""Dies Bildnis ist bezaubernd schön"" - Wolfgang Amadeus Mozart",-1.2891287586738631,-0.819387755102041,-0.3333333333333333,-1.138864864864865,0.0,0.013882002974714907,0.7008171960952653,0.0026353677621283253,0.7212822796081925,-1.0,-0.8298861949529936,1.4647514456702797
"Werther: ""Pourquoi me réveiller, ô souffle du printemps?"" - Jules Massenet",-1.3292212798766387,-0.7887755102040818,0.16666666666666666,-0.7161621621621623,-1.0,-0.09122459097669805,0.6919138923336196,0.8693145539906104,0.703472840605521,-1.0,-0.7873330034636319,-0.7008990919339733
"Giordano: Andrea Chénier, Act 3: ""La mamma morta"" (Maddalena) - Umberto Giordano",-1.0609097918272943,-0.8071428571428573,-0.5,-0.4395135135135137,0.0,-0.08527516113039163,0.6995452955578875,0.0006009389671361502,-0.26357969723953684,0.0,-0.866303809995052,-0.4480315888070628
"Aida / Act 1: ""Celeste Aida"" - Giuseppe Verdi",-1.026985350809561,-0.8010204081632655,0.8333333333333334,-0.8321621621621623,0.0,-0.06346058502726824,0.669019682660816,-0.0007949921752738654,0.06233303650935001,1.0,-0.6679861454725383,-0.7127000241178747
"La Bohème / Act 1: ""Sì. Mi chiamano Mimì"" - Giacomo Puccini",-0.7185813415574406,-0.7377551020408164,-0.5,-0.5154054054054056,0.0,-0.06346058502726824,0.727527107380203,0.07807824726134585,1.059661620658949,0.0,-0.8647204354280059,-0.4451823143063867
"Vier letzte Lieder, TrV 296: 2. September - Richard Strauss",-1.3199691595990752,-0.9048979591836737,-0.5,-1.4678378378378378,0.0,-0.08130887456618739,0.7237114057680689,1.2762003129890453,-0.37310774710596606,0.0,-0.8728352300841168,0.965320739689608
"La Bohème / Act 1: ""O soave fanciulla"" - Giacomo Puccini",-1.227447956823439,-0.7030612244897961,0.3333333333333333,-0.8481621621621623,0.0,-0.06742687159147248,0.7008171960952653,0.2952926447574335,-0.09795191451469275,-1.0,-0.8399802078179119,-0.6326511153114852
"Le nozze di Figaro, K.492 / Act 3: ""Dove sono i bei momenti"" - Wolfgang Amadeus Mozart",-0.709329221279877,-0.9377551020408165,-0.8333333333333334,-1.3792972972972974,0.0,0.14080317302925138,0.718623803618557,0.01422848200312989,-0.234194122885129,-1.0,-0.7578426521523998,-0.43517620070558805
"La Bohème / Act 1: ""Che gelida manina"" - Giacomo Puccini",-1.258288357748651,-0.5479591836734695,0.5,-0.3589729729729731,0.0,-0.05354486861675758,0.724983306305447,1.1948231611893585,-0.08904719501335702,-1.0,-0.8195942602671944,-0.7339461890953554
"Tosca / Act 2: ""Vissi d'arte, vissi d'amore"" - Giacomo Puccini",-0.9930609097918277,-0.8438775510204084,0.0,-0.8627567567567571,-1.0,-0.03966286564204267,0.7071766987821554,-0.00048638497652582155,4.487978628673196,-1.0,-0.870262246412667,-0.4267181181327157
"Lakmé / Act 1: ""Viens, Mallika, ... Dôme épais"" (Flower Duet) - Léo Delibes",-1.0239013107170398,-0.9589795918367349,1.0,-1.4365945945945948,0.0,-0.0951908775409023,0.7084485993195332,-0.00057339593114241,2.6268922528940335,-1.0,-0.8190004948045522,-0.5886331895608864
